16300|13010|2
16300|6191|2
16300|12647|2
16300|19919|2
16300|77942|2
16300|29367|2
16300|44671|2
16300|24433|1
16300|12550|2
16300|38333|2
16300|15638|2
16300|41860|2
16300|22079|2
16300|23863|2
16300|15073|2
16300|22504|2
16300|81203|3
16300|22500|3
16300|54491|3
16300|33278|3
16300|7220|3
16300|49678|3
16300|36441|3
16300|31338|2
16300|23840|3
16300|75583|2
16300|9108|3
16300|71738|3
16300|16305|3
16300|46424|3
16300|81787|3
12201|12203|1
25663|16322|1
24987|9108|1
60719|31338|-1
77754|31338|-1
7328|26459|1
16304|19346|1
24433|12550|1
24433|38333|1
24433|15638|1
24433|41860|1
24433|22079|1
24433|23863|1
24433|15073|1
22504|81203|1
32542|70762|-3
32542|70762|-4
5546|47461|1
33361|60124|1
33361|12185|2
33361|21997|2
33361|60127|2
33361|68197|2
33361|38046|1
33361|3099|2
33361|38377|2
33361|55909|3
33361|54499|3
33361|45595|2
33361|23010|3
33361|71883|3
33361|52600|3
33361|65592|3
33361|77833|3
33361|8539|3
33361|28482|3
33361|29723|2
33361|5180|3
33361|58192|3
33361|81718|1
33361|6989|2
33361|19303|3
33361|8317|3
33361|8321|3
33361|20788|2
33361|45167|3
33361|25577|2
33361|9806|3
33361|64205|3
33361|25564|2
33361|70354|3
33361|25875|2
33361|59173|2
33361|75659|3
33361|75653|3
33361|24312|1
33361|34273|2
33361|64598|3
33361|43087|2
33361|55632|3
33361|56174|3
33361|58047|3
33361|76936|2
33361|72080|3
33361|23040|3
33361|43874|3
33361|76161|3
33361|21043|3
33361|12092|3
33361|75855|3
33361|20780|2
33361|27669|2
33361|8639|2
33361|65513|1
33361|27672|2
33361|26240|3
33361|27441|3
33361|27444|3
33361|63650|3
33361|21058|2
33361|60294|3
33361|17600|3
33361|69261|3
33361|13560|3
33361|45564|3
33361|51086|3
33361|58124|2
33361|71575|2
33361|66756|2
33361|83096|2
33361|61919|3
33361|61918|4
33361|61922|3
38046|3099|1
38046|38377|1
38046|55909|2
38046|54499|2
38046|45595|1
38046|23010|2
38046|71883|2
38046|52600|2
38046|65592|2
38046|77833|2
38046|8539|2
38046|28482|2
38046|29723|1
38046|5180|2
38046|58192|2
38377|55909|1
38377|54499|1
45595|23010|1
45595|71883|1
45595|52600|1
45595|65592|1
29723|5180|1
29723|58192|1
81718|6989|1
81718|19303|2
81718|8317|2
81718|8321|2
81718|20788|1
81718|45167|2
6989|19303|1
25577|9806|1
25577|64205|1
25564|70354|1
24312|34273|1
24312|64598|2
24312|43087|1
24312|55632|2
24312|56174|2
24312|58047|2
24312|76936|1
24312|72080|2
34273|64598|1
66872|70762|-4
66872|54397|-2
66872|60284|-1
66872|70762|-5
76936|72080|1
12092|20780|-1
75855|20780|-1
65513|27672|1
65513|26240|2
65513|27441|2
65513|27444|2
65513|63650|2
65513|21058|1
65513|60294|2
65513|17600|2
65513|69261|2
27672|26240|1
27672|27441|1
27672|27444|1
27672|63650|1
21058|60294|1
21058|17600|1
62332|70762|-4
22516|70762|-3
70762|38629|3
70762|46720|3
70762|47773|4
70762|81519|3
70762|54397|2
70762|45597|3
70762|30929|4
70762|60284|3
70762|49997|4
70762|49173|4
70762|47811|4
70762|74650|3
70762|50123|4
70762|16462|4
70762|59171|4
70762|12067|4
70762|45745|4
70762|81365|3
70762|70766|2
70762|57182|3
70762|27901|3
70762|17497|2
70762|30393|3
70762|16763|3
70762|16123|3
70762|29449|2
70762|29453|3
70762|23699|3
70762|70790|2
70762|70762|-1
70762|14097|3
38629|70762|-4
46720|47773|1
46720|70762|-4
47773|70762|-5
81519|70762|-4
54397|45597|1
54397|30929|2
54397|60284|1
54397|49997|2
54397|49173|2
54397|47811|2
54397|50123|2
54397|16462|2
54397|59171|2
54397|12067|2
54397|45745|2
54397|70762|-3
45597|30929|1
45597|70762|-4
30929|70762|-5
60284|49997|1
60284|49173|1
60284|47811|1
60284|50123|1
60284|16462|1
60284|59171|1
60284|70762|-4
49997|70762|-5
49173|70762|-5
47811|70762|-5
74650|17497|-1
74650|70762|-4
50123|70762|-5
16462|70762|-5
59171|70762|-5
12067|70762|-5
45745|70762|-5
81365|70762|-4
70766|70762|-3
57182|70762|-4
27901|70762|-4
75583|81787|1
17497|30393|1
17497|16763|1
17497|16123|1
17497|70762|-3
30393|70762|-4
16763|70762|-4
16123|70762|-4
29449|29453|1
29449|23699|1
29449|70762|-3
29453|70762|-4
23699|70762|-4
70790|70762|-3
60446|70762|-1
60446|58710|3
60446|37663|3
60446|14675|3
60446|47709|3
60446|16840|3
60446|63550|3
60446|60270|3
60446|56329|3
60446|29856|3
60446|74703|2
60446|16097|1
60446|78941|2
60446|59909|2
60446|36065|2
60446|79817|2
60446|7988|2
60446|74734|2
60446|67946|2
60446|56092|2
70762|58710|4
70762|37663|4
70762|14675|4
70762|47709|4
70762|16840|4
70762|63550|4
70762|60270|4
70762|56329|4
70762|29856|4
70762|74703|3
70762|16097|2
70762|78941|3
70762|59909|3
70762|36065|3
70762|79817|3
70762|7988|3
70762|74734|3
70762|70772|2
70762|64419|3
70762|6149|4
70762|15079|4
70762|80663|4
70762|20786|4
70762|65271|3
70762|53458|3
70762|29015|3
70762|64846|3
70762|70782|4
70762|14097|4
70762|70796|4
70762|27676|3
70762|82131|4
70762|80400|4
70762|77536|4
70762|9447|3
70762|70775|3
70762|67946|3
70762|56092|3
70762|26248|3
16097|78941|1
16097|59909|1
16097|56092|1
70772|64419|1
64846|70782|1
45707|83220|1
61919|61918|1
